DATE,CLIENT_ID,CLIENT_SIZE,INDUSTRY,STATE,PRODUCT,NUM_LICENSE,PRICE_PER_LICENSE,CSat
9/16/16,8290146,0-19,FINANCE,IN,D,3,796.8,4
9/16/16,1402564,0-19,REAL ESTATE,CO,B,1,500,5
9/16/16,4234263,0-19,IT,NY,D,1,784,5
9/16/16,3699661,0-19,IT,CO,D,1,792,3
9/17/16,2172522,0-19,FINANCE,NY,D,2,800,9
9/17/16,6971317,0-19,IT,FL,A,4,980,5
9/17/16,7379370,500+,IT,TX,D,10,712,8
9/17/16,1700115,500+,HEALTH CARE,NJ,A,18,950,7
9/17/16,2202762,0-19,HEALTH CARE,CA,B,3,490,6
9/17/16,6461311,0-19,HEALTH CARE,GA,C,2,600,2
9/17/16,8552623,0-19,HEALTH CARE,VA,D,3,776,5
9/17/16,8602038,0-19,FINANCE,MI,A,2,994,8
9/17/16,3852038,20-99,RETAIL,PA,D,9,752,8
9/18/16,9089083,100-499,HEALTH CARE,CA,D,10,728,7
9/18/16,1766519,20-99,FINANCE,NY,D,6,793.6,7
9/18/16,2553026,0-19,IT,CA,D,4,784,2
9/18/16,5966108,20-99,REAL ESTATE,NY,D,7,752,6
9/18/16,2516179,0-19,FINANCE,CA,A,4,994,6
9/18/16,4103774,0-19,RETAIL,CA,D,4,792,9
9/18/16,7174177,20-99,RETAIL,TX,D,9,744,8
9/18/16,4204254,100-499,IT,CA,A,12,880,6
9/18/16,3684426,100-499,RETAIL,TX,A,11,890,5
9/18/16,3645156,100-499,IT,CA,A,11,890,5
9/18/16,4527620,100-499,IT,MA,B,9,455,6
9/18/16,8585760,0-19,FINANCE,CA,A,2,996,9
9/18/16,9499605,100-499,HEALTH CARE,PA,B,10,445,6
9/18/16,9931743,0-19,FINANCE,PA,B,3,496,
9/18/16,7265768,100-499,HEALTH CARE,MI,D,14,688,7
9/19/16,8677897,100-499,FINANCE,TX,A,9,992,10
9/19/16,4579443,0-19,IT,NY,D,6,800,6
9/19/16,4731388,20-99,HEALTH CARE,NJ,A,6,960,8
9/19/16,3325326,20-99,RETAIL,CA,D,5,768,5
9/19/16,9399267,20-99,RETAIL,CO,C,14,582,7
9/19/16,3165725,500+,FINANCE,NC,B,17,493,9
9/19/16,6365781,0-19,IT,TX,D,2,792,4
9/19/16,2507503,0-19,REAL ESTATE,NJ,D,4,792,3
9/19/16,2306738,0-19,IT,NY,D,2,792,8
9/19/16,8079601,0-19,HEALTH CARE,FL,D,1,800,7
9/19/16,9402194,0-19,FINANCE,MN,A,3,998,4
9/19/16,3914935,0-19,HEALTH CARE,PA,D,1,776,9
9/19/16,2663142,500+,IT,PA,C,26,552,8
9/19/16,7270035,20-99,REAL ESTATE,NJ,A,3,990,8
9/19/16,6134774,20-99,REAL ESTATE,IN,A,4,980,
9/19/16,4845037,0-19,IT,MI,B,4,500,8
9/20/16,2854296,20-99,REAL ESTATE,FL,C,4,588,5
9/20/16,7446445,20-99,RETAIL,NY,A,8,930,7
9/20/16,1418601,500+,REAL ESTATE,CA,B,14,465,7
9/20/16,6985208,0-19,REAL ESTATE,CA,A,2,970,
9/20/16,1846927,0-19,IT,FL,B,3,480,3
9/20/16,7043180,0-19,IT,NJ,D,1,776,2
9/20/16,2333568,0-19,FINANCE,NC,D,4,796.8,6
9/20/16,5322541,20-99,IT,IL,D,4,784,8
9/21/16,4010723,100-499,RETAIL,MI,A,13,880,5
9/21/16,1818319,100-499,REAL ESTATE,IN,A,6,910,8
9/21/16,4491321,20-99,REAL ESTATE,IL,A,7,940,4
9/21/16,9918881,100-499,HEALTH CARE,TX,A,7,950,7
9/21/16,3875925,0-19,RETAIL,FL,B,1,495,6
9/21/16,4868919,0-19,REAL ESTATE,GA,D,6,768,6
9/21/16,6818737,0-19,FINANCE,CA,C,4,597.6,9
9/21/16,9832786,0-19,FINANCE,GA,D,4,793.6,8
9/21/16,5399521,0-19,RETAIL,VA,B,4,500,5
9/21/16,6491982,100-499,IT,CA,D,10,744,7
9/21/16,5262381,0-19,FINANCE,MA,D,4,793.6,5
9/21/16,5928550,20-99,RETAIL,PA,A,7,930,8
9/21/16,2736560,0-19,IT,CO,D,4,768,7
9/21/16,7708389,0-19,HEALTH CARE,PA,B,2,485,3
9/21/16,1726933,20-99,FINANCE,IN,A,8,994,10
9/21/16,8876613,20-99,RETAIL,MI,B,5,460,5
9/21/16,8793724,20-99,REAL ESTATE,VA,C,7,552,
9/21/16,6423427,100-499,FINANCE,NY,D,14,790.4,9
9/21/16,4696227,100-499,IT,FL,C,9,546,7
9/21/16,8560903,500+,FINANCE,VA,A,21,970,9
9/22/16,9506797,0-19,FINANCE,NY,A,3,996,9
9/22/16,4496631,20-99,RETAIL,TX,A,4,990,7
9/22/16,3824616,0-19,HEALTH CARE,NY,A,3,980,5
9/22/16,3525382,20-99,FINANCE,CO,D,9,790.4,7
9/22/16,1495024,20-99,IT,NY,A,8,960,6
9/22/16,3431332,0-19,RETAIL,IN,A,2,980,2
9/22/16,5244873,100-499,IT,CO,C,13,546,7
9/22/16,8169222,0-19,RETAIL,MA,A,3,970,3
9/22/16,2252337,100-499,IT,PA,A,5,940,7
9/22/16,8438534,500+,RETAIL,GA,D,17,720,7
9/22/16,3662568,0-19,IT,NY,B,3,500,7
9/22/16,6775577,0-19,IT,CA,D,1,784,4
9/22/16,5729508,100-499,HEALTH CARE,CA,A,14,950,
9/22/16,8297286,100-499,IT,NJ,A,10,940,7
9/22/16,6697176,0-19,FINANCE,CO,A,2,998,5
9/23/16,4612776,20-99,IT,TX,A,4,960,8
9/23/16,6982528,100-499,HEALTH CARE,MA,A,6,970,7
9/23/16,9839939,100-499,FINANCE,NY,D,14,790.4,9
9/23/16,6248112,500+,IT,TX,A,17,920,8
9/23/16,9433614,0-19,IT,VA,E,3,194,3
9/23/16,5542831,0-19,FINANCE,NJ,A,2,992,3
9/23/16,8611679,0-19,FINANCE,CO,A,1,994,8
9/23/16,5826241,0-19,REAL ESTATE,VA,E,4,194,5
9/23/16,6207916,0-19,FINANCE,CO,B,1,497,7
9/23/16,5887302,0-19,FINANCE,TX,A,3,996,6
9/23/16,5769483,0-19,RETAIL,IL,A,1,960,5
9/23/16,8771257,20-99,IT,CA,D,9,760,7
9/23/16,4058443,0-19,IT,IN,C,8,594,3
9/23/16,9978849,0-19,REAL ESTATE,GA,A,2,990,2
9/23/16,4651434,20-99,FINANCE,MN,B,3,497,6
9/23/16,7557633,100-499,IT,IL,D,10,736,6
9/23/16,7162446,0-19,FINANCE,NC,B,2,497,10
9/24/16,8094567,100-499,RETAIL,NY,B,9,455,7
9/24/16,1244631,100-499,RETAIL,FL,D,5,744,8
9/24/16,4988428,100-499,IT,NJ,A,13,920,7
9/24/16,8855622,0-19,IT,TX,A,3,1000,3
9/24/16,7789525,0-19,IT,CA,A,3,990,5
9/24/16,6990842,0-19,RETAIL,PA,A,2,960,2
9/24/16,8202692,20-99,IT,CA,A,9,920,7
9/24/16,7781855,20-99,FINANCE,CO,A,5,988,8
9/24/16,8018801,100-499,IT,TX,A,6,940,6
9/24/16,9385968,20-99,IT,NY,A,5,930,4
9/24/16,5820283,0-19,FINANCE,TX,B,1,497,7
9/24/16,9849331,500+,HEALTH CARE,NJ,A,23,790,8
9/24/16,8240189,20-99,IT,GA,A,4,1000,6
9/25/16,3817194,0-19,FINANCE,IN,A,3,996,8
9/25/16,6294043,100-499,FINANCE,NY,C,5,591.6,9
9/25/16,9650370,20-99,HEALTH CARE,CA,A,9,950,4
9/25/16,9826447,20-99,RETAIL,MA,B,8,470,6
9/25/16,4012196,20-99,IT,IL,A,5,960,7
9/25/16,2134985,0-19,IT,TX,B,3,480,7
9/25/16,6148095,0-19,FINANCE,NY,A,3,1000,5
9/25/16,7069185,20-99,HEALTH CARE,NJ,D,3,800,8
9/25/16,1276752,0-19,IT,CA,A,3,980,3
9/25/16,5780533,20-99,IT,MD,A,9,910,7
9/25/16,3824616,0-19,HEALTH CARE,NY,C,1,576,6
9/25/16,7105019,0-19,IT,GA,A,3,1000,4
9/25/16,6293666,0-19,RETAIL,NY,B,3,490,8
9/26/16,6012901,0-19,RETAIL,TX,B,3,495,3
9/26/16,4042805,100-499,RETAIL,IL,A,11,950,5
9/26/16,5402400,0-19,FINANCE,CA,A,2,994,10
9/26/16,4325213,100-499,FINANCE,TX,B,11,489,7
9/26/16,1220564,100-499,IT,MI,A,8,970,8
9/26/16,9082452,100-499,REAL ESTATE,NJ,B,10,430,6
9/26/16,4644396,0-19,RETAIL,CA,D,1,800,9
9/26/16,3206421,500+,IT,CA,A,12,930,8
9/26/16,4820571,20-99,FINANCE,MN,D,6,792,10
9/26/16,3382037,20-99,HEALTH CARE,CA,A,4,990,8
9/26/16,4243963,0-19,RETAIL,CA,A,2,980,4
9/26/16,1330686,0-19,HEALTH CARE,NY,A,2,960,3
9/26/16,3818699,0-19,REAL ESTATE,CA,C,2,600,5
9/26/16,8506953,20-99,FINANCE,IL,C,12,595.2,9
9/26/16,4973628,500+,FINANCE,GA,C,28,584.4,9
9/26/16,9280560,0-19,IT,GA,A,4,990,6
9/26/16,8350829,20-99,FINANCE,NC,B,3,498,6
9/26/16,8909914,0-19,IT,CA,D,4,784,5
9/26/16,3233643,20-99,RETAIL,CA,A,4,1000,6
9/26/16,7088782,100-499,RETAIL,FL,A,7,930,5
9/27/16,8667999,100-499,REAL ESTATE,MN,D,11,744,6
9/27/16,7981046,0-19,REAL ESTATE,CA,D,1,776,
9/27/16,4267526,20-99,IT,NY,C,9,546,
9/27/16,2718052,0-19,FINANCE,CA,B,1,497,3
9/27/16,4341966,0-19,REAL ESTATE,IL,D,1,784,6
9/27/16,8684268,20-99,RETAIL,TX,D,8,776,6
9/27/16,5212923,0-19,IT,NJ,A,2,960,5
9/27/16,6513310,20-99,IT,VA,A,6,950,7
9/27/16,2479721,20-99,RETAIL,IL,A,3,970,
9/27/16,6956503,0-19,IT,NY,A,4,1000,6
9/27/16,6374082,500+,FINANCE,TX,A,25,972,8
9/28/16,7531312,0-19,IT,FL,D,2,768,9
9/28/16,3103046,20-99,RETAIL,TX,A,4,1000,7
9/28/16,2999025,20-99,HEALTH CARE,MD,D,4,792,8
9/28/16,4363094,100-499,IT,NY,D,24,688,6
9/28/16,8778997,20-99,IT,IL,D,5,744,4
9/28/16,1018032,0-19,HEALTH CARE,VA,A,4,970,1
9/28/16,8869871,100-499,RETAIL,CA,D,8,744,6
9/28/16,9234360,0-19,REAL ESTATE,NY,D,2,800,3
9/28/16,8799074,0-19,FINANCE,VA,D,2,800,4
9/28/16,3296894,20-99,HEALTH CARE,CA,C,3,576,6
9/28/16,3115102,0-19,IT,PA,C,4,582,4
9/28/16,4006647,0-19,HEALTH CARE,NY,C,4,594,2
9/28/16,6687873,20-99,REAL ESTATE,CO,A,5,920,5
9/28/16,6394910,20-99,HEALTH CARE,NY,D,4,784,7
9/28/16,7337971,0-19,REAL ESTATE,NY,D,2,784,8
9/28/16,8271149,20-99,FINANCE,CA,C,9,594,8
9/28/16,2290303,500+,FINANCE,PA,B,23,472,10
9/28/16,6015637,500+,FINANCE,NC,A,19,980,8
9/28/16,2640716,0-19,IT,NY,B,3,485,5
9/28/16,3713083,0-19,FINANCE,NC,A,1,1000,4
9/28/16,7932719,0-19,FINANCE,NY,C,2,597.6,5
9/29/16,1755464,100-499,FINANCE,MA,A,10,980,8
9/29/16,8872191,0-19,RETAIL,CA,B,2,485,2
9/29/16,2541235,0-19,IT,MI,A,4,970,8
9/29/16,9451860,20-99,HEALTH CARE,GA,A,5,930,6
9/29/16,6929237,20-99,RETAIL,TX,A,5,960,
9/29/16,7914270,20-99,IT,IL,D,4,784,6
9/29/16,6872817,0-19,IT,NY,D,3,768,
9/29/16,7660892,100-499,RETAIL,MI,A,13,900,8
9/29/16,8310457,100-499,RETAIL,MA,A,12,930,5
9/29/16,9928111,100-499,RETAIL,MA,A,9,940,5
9/29/16,6850889,100-499,IT,CA,D,7,760,8
9/29/16,6673077,0-19,IT,MN,A,4,970,6
9/29/16,3456111,0-19,HEALTH CARE,FL,D,3,768,7
9/29/16,7333698,0-19,HEALTH CARE,IL,D,4,768,3
9/29/16,9933245,0-19,FINANCE,VA,D,4,800,3
9/29/16,5647383,20-99,REAL ESTATE,PA,A,7,930,
9/29/16,7012236,100-499,FINANCE,CA,D,13,779.2,10
9/29/16,1929175,500+,IT,MA,A,25,870,6
9/29/16,4621528,100-499,FINANCE,NJ,B,11,495,7
9/29/16,4528150,100-499,RETAIL,MA,A,8,940,5
9/29/16,4573513,100-499,IT,NY,D,6,752,
9/29/16,7088635,20-99,RETAIL,GA,C,3,588,5
9/29/16,5404156,20-99,FINANCE,PA,A,5,994,7
9/29/16,7613742,100-499,FINANCE,TX,A,6,988,9
9/30/16,7838959,500+,RETAIL,MD,D,15,728,9
9/30/16,7072023,0-19,IT,MA,D,1,800,4
9/30/16,3870877,500+,REAL ESTATE,NJ,D,15,696,8
9/30/16,2817211,20-99,RETAIL,PA,D,9,768,6
9/30/16,5524153,500+,REAL ESTATE,PA,D,10,696,9
9/30/16,1980799,0-19,REAL ESTATE,TX,C,3,594,2
9/30/16,3197844,0-19,FINANCE,FL,D,2,800,
9/30/16,5675613,0-19,REAL ESTATE,PA,B,3,495,5
9/30/16,1453776,0-19,RETAIL,CO,A,3,1000,5
9/30/16,7836624,0-19,IT,TX,A,4,960,2
9/30/16,4621528,100-499,FINANCE,NJ,A,5,990,6
9/30/16,1682756,100-499,REAL ESTATE,TX,D,9,776,8
9/30/16,3301645,0-19,IT,IL,B,3,480,6
9/30/16,5667707,0-19,FINANCE,NJ,A,4,1000,8
9/30/16,8828028,0-19,IT,TX,D,1,776,7
9/30/16,3981312,20-99,IT,NY,D,7,728,6
9/30/16,3866086,500+,REAL ESTATE,MA,D,17,728,8
9/30/16,4836464,20-99,IT,CA,A,5,950,6
9/30/16,9761509,0-19,IT,FL,D,1,768,7
9/30/16,9882031,20-99,RETAIL,NC,D,6,792,7
9/30/16,8880714,0-19,IT,CO,B,1,500,3
9/30/16,3773697,0-19,IT,NJ,A,4,1000,6
9/30/16,1643334,20-99,REAL ESTATE,CA,D,6,768,5
9/30/16,5496297,0-19,REAL ESTATE,GA,A,4,980,7
9/30/16,8525357,500+,FINANCE,NC,A,20,978,9
9/30/16,3107690,0-19,IT,NY,B,1,495,4
9/30/16,1943785,0-19,FINANCE,MN,D,4,793.6,9
10/1/16,1731327,20-99,FINANCE,CA,A,8,988,6
10/1/16,1825099,20-99,REAL ESTATE,MA,B,9,485,7
10/1/16,1307334,100-499,REAL ESTATE,CA,D,7,744,6
10/1/16,5342890,0-19,IT,CA,D,3,768,7
10/1/16,4085173,20-99,IT,TX,A,4,980,7
10/1/16,3040751,0-19,REAL ESTATE,NC,C,1,582,5
10/1/16,2605863,100-499,IT,GA,D,13,696,7
10/1/16,3499209,100-499,IT,CA,D,8,752,7
10/1/16,9826447,20-99,RETAIL,MA,A,5,960,5
10/1/16,2278160,0-19,IT,MI,A,1,1000,2
10/2/16,3728606,20-99,IT,MD,C,6,558,8
10/2/16,5009119,0-19,HEALTH CARE,MI,A,2,970,7
10/2/16,5758056,0-19,RETAIL,TX,A,1,990,8
10/2/16,4012166,20-99,HEALTH CARE,GA,A,8,920,5
10/2/16,3249437,20-99,IT,CO,B,7,460,6
10/2/16,8275763,500+,IT,NJ,D,14,728,7
10/2/16,7951969,0-19,HEALTH CARE,CA,A,2,970,5
10/2/16,8985307,20-99,FINANCE,GA,C,7,596.4,8
10/2/16,1467469,20-99,IT,GA,A,9,920,6
10/2/16,1052012,20-99,FINANCE,CA,A,8,990,6
10/2/16,2247666,100-499,FINANCE,PA,A,11,984,6
10/3/16,2100156,0-19,HEALTH CARE,IL,D,4,792,3
10/3/16,3055400,0-19,REAL ESTATE,IN,A,1,990,
10/3/16,8806166,0-19,IT,CA,A,4,970,8
10/3/16,4967167,0-19,FINANCE,NY,A,3,994,6
10/3/16,7314788,20-99,FINANCE,MI,A,6,994,5
10/3/16,7752344,20-99,FINANCE,MI,D,3,796.8,6
10/3/16,2293778,0-19,IT,VA,A,4,1000,7
10/3/16,3011281,0-19,IT,MN,D,2,792,6
10/3/16,5759662,0-19,HEALTH CARE,NY,A,1,960,5
10/3/16,8005867,0-19,IT,NY,A,4,970,7
10/3/16,3635965,100-499,HEALTH CARE,GA,B,14,430,8
10/3/16,2884267,20-99,IT,CA,D,6,768,7
10/3/16,7252127,0-19,IT,TX,D,1,784,7
10/3/16,6031395,500+,IT,IL,A,11,910,8
10/3/16,1738787,0-19,RETAIL,CA,D,4,800,8
10/3/16,7507074,20-99,FINANCE,GA,D,4,796.8,10
10/3/16,3143150,20-99,HEALTH CARE,TX,A,4,970,5
10/3/16,8431058,500+,IT,VA,D,26,672,8
10/3/16,2844799,100-499,RETAIL,IL,A,13,870,
10/3/16,1767464,100-499,IT,CA,B,8,480,8
10/3/16,5831669,0-19,HEALTH CARE,PA,D,2,784,6
10/4/16,3168487,100-499,HEALTH CARE,FL,A,8,920,7
10/4/16,4176223,0-19,HEALTH CARE,CA,A,1,1000,7
10/4/16,9672152,0-19,FINANCE,MA,A,1,992,4
10/4/16,4621528,100-499,FINANCE,NJ,A,14,978,6
10/4/16,7968824,0-19,REAL ESTATE,NJ,D,3,776,4
10/4/16,7836838,0-19,REAL ESTATE,CO,D,6,784,5
10/4/16,3143150,20-99,HEALTH CARE,TX,A,6,950,8
10/4/16,4319523,20-99,FINANCE,GA,D,16,792,7
10/4/16,6862687,0-19,REAL ESTATE,NY,C,3,594,9
10/4/16,8916910,0-19,IT,CA,D,4,800,5
10/4/16,2701045,0-19,IT,NY,D,3,776,8
10/4/16,4127903,0-19,IT,FL,C,4,582,9
10/4/16,1576998,0-19,IT,VA,A,3,990,2
10/4/16,9697410,20-99,HEALTH CARE,MD,B,5,475,8
10/4/16,4278974,0-19,IT,CA,A,4,980,3
10/4/16,9697410,20-99,HEALTH CARE,MD,C,6,582,6
10/5/16,1325544,0-19,IT,MA,D,3,800,7
10/5/16,5921143,20-99,IT,NY,D,6,760,8
10/5/16,6468054,20-99,RETAIL,TX,B,9,485,9
10/5/16,1338007,100-499,IT,VA,C,12,534,7
10/5/16,2561534,100-499,IT,NJ,D,7,744,8
10/5/16,2133321,20-99,HEALTH CARE,NY,B,5,455,4
10/5/16,5803825,20-99,REAL ESTATE,CO,D,5,760,9
10/5/16,6986499,0-19,REAL ESTATE,IL,B,2,485,6
10/5/16,9511364,20-99,REAL ESTATE,CA,C,4,582,5
10/5/16,6161685,100-499,HEALTH CARE,CA,A,6,960,8
10/5/16,7612093,100-499,FINANCE,TX,C,9,589.2,8
10/5/16,9993844,500+,HEALTH CARE,FL,C,27,432,7
10/5/16,7737408,500+,IT,MA,A,17,910,6
10/5/16,4326023,0-19,FINANCE,CO,A,1,994,5
10/5/16,7731976,0-19,FINANCE,CA,B,3,498,8
10/5/16,9796912,0-19,REAL ESTATE,MI,A,3,970,2
10/5/16,4328104,500+,RETAIL,TX,A,21,840,6
10/5/16,6201093,20-99,IT,TX,A,6,970,5
10/5/16,6918918,20-99,REAL ESTATE,MA,A,8,970,4
10/5/16,1712932,20-99,RETAIL,CA,D,4,784,7
10/5/16,4358976,0-19,IT,CA,C,1,594,7
10/6/16,9244359,0-19,REAL ESTATE,IL,D,2,784,5
10/6/16,8200878,20-99,HEALTH CARE,NJ,A,4,970,8
10/6/16,3692073,100-499,REAL ESTATE,MI,A,7,920,8
10/6/16,7753360,0-19,IT,CA,A,3,980,6
10/6/16,7983568,100-499,IT,IL,D,20,712,7
10/6/16,7463558,500+,HEALTH CARE,IL,D,12,752,9
10/6/16,4867365,0-19,REAL ESTATE,VA,A,4,1000,8
10/6/16,3697069,20-99,RETAIL,PA,A,8,910,5
10/6/16,4825895,500+,IT,MA,C,44,462,9
10/6/16,2307900,100-499,REAL ESTATE,NY,B,13,455,6
10/6/16,8910626,0-19,REAL ESTATE,IL,B,2,480,3
10/6/16,8309099,100-499,REAL ESTATE,MA,A,10,870,
10/6/16,4744575,100-499,REAL ESTATE,NY,D,8,768,8
10/6/16,7615238,20-99,REAL ESTATE,PA,D,6,736,5
10/6/16,3474259,0-19,IT,TX,D,4,768,3
10/6/16,7770383,20-99,IT,CA,D,9,768,6
10/6/16,7540621,20-99,IT,NC,A,6,950,8
10/6/16,9161059,100-499,RETAIL,TX,B,13,445,6
10/6/16,2123593,100-499,FINANCE,CA,B,10,486,8
10/6/16,3870877,500+,REAL ESTATE,NJ,B,10,430,8
10/6/16,5652023,20-99,RETAIL,MN,C,5,552,6
10/6/16,1230497,0-19,IT,NC,A,1,980,4
10/6/16,5080354,0-19,IT,NJ,B,1,500,5
10/6/16,1311716,0-19,RETAIL,IL,A,4,990,5
10/6/16,4874445,500+,REAL ESTATE,MA,B,19,445,8
10/6/16,9770972,100-499,IT,TX,B,5,465,
10/6/16,1677806,0-19,FINANCE,TX,B,1,499,6
10/6/16,2606873,0-19,HEALTH CARE,NJ,A,4,1000,3
10/6/16,3178033,100-499,FINANCE,FL,B,8,492,8
10/7/16,5758786,0-19,IT,PA,C,1,600,8
10/7/16,9244353,100-499,RETAIL,FL,D,11,744,7
10/7/16,5893309,500+,REAL ESTATE,CO,B,19,475,7
10/7/16,9564780,500+,IT,MD,D,26,576,7
10/7/16,4802971,0-19,FINANCE,MA,A,1,996,3
10/7/16,5623273,0-19,HEALTH CARE,IL,D,8,800,7
10/7/16,1941634,0-19,REAL ESTATE,NY,B,4,485,3
10/7/16,5985825,20-99,FINANCE,CA,A,5,982,8
10/7/16,1649286,0-19,RETAIL,IL,D,8,792,7
10/7/16,3511634,100-499,FINANCE,IN,A,5,982,7
10/7/16,6091606,20-99,REAL ESTATE,IN,A,9,960,8
10/7/16,4037791,20-99,FINANCE,NJ,B,3,499,9
10/7/16,3860967,20-99,IT,TX,A,6,970,8
10/7/16,5924941,0-19,FINANCE,NJ,B,4,496,
10/7/16,4159462,0-19,HEALTH CARE,MA,A,2,990,5
10/7/16,1526120,100-499,REAL ESTATE,GA,B,7,475,8
10/7/16,5568614,100-499,HEALTH CARE,TX,A,10,890,7
10/7/16,4642837,100-499,IT,NJ,A,13,860,5
10/7/16,5965152,20-99,RETAIL,CO,B,4,495,
10/7/16,2605863,100-499,IT,GA,D,10,704,6
10/7/16,7435336,100-499,HEALTH CARE,MA,D,11,720,7
10/8/16,4067933,500+,FINANCE,VA,A,21,964,8
10/8/16,7134080,0-19,IT,MD,A,1,990,6
10/8/16,1648217,100-499,IT,CA,A,11,900,6
10/8/16,7031802,20-99,IT,CA,B,5,480,8
10/8/16,3070101,0-19,IT,TX,A,2,990,3
10/8/16,7705914,0-19,IT,NC,A,2,970,5
10/8/16,8109773,20-99,HEALTH CARE,NJ,A,4,1000,6
10/8/16,6967101,500+,IT,CA,B,17,465,8
10/8/16,6481605,20-99,IT,MN,D,8,752,7
10/8/16,9015632,0-19,IT,CO,A,2,960,6
10/8/16,2258638,100-499,IT,TX,C,7,582,7
10/8/16,3870591,20-99,IT,MD,A,6,910,5
10/8/16,8496093,0-19,FINANCE,TX,B,3,496,3
10/8/16,7865526,100-499,FINANCE,VA,B,8,494,9
10/9/16,2791707,0-19,IT,CA,D,4,768,4
10/9/16,8952807,0-19,IT,IN,A,4,990,4
10/9/16,1854879,0-19,FINANCE,CO,C,2,596.4,5
10/9/16,1864085,100-499,IT,NC,A,8,920,6
10/9/16,1449669,0-19,FINANCE,CA,A,2,1000,3
10/9/16,3285364,0-19,IT,NJ,D,3,800,3
10/9/16,8872294,20-99,FINANCE,NC,A,3,1000,10
10/9/16,5510262,0-19,RETAIL,NY,C,3,594,3
10/9/16,1968916,20-99,FINANCE,CA,A,8,986,8
10/9/16,2042896,100-499,FINANCE,CA,B,13,486,10
10/9/16,3589264,20-99,FINANCE,IL,A,8,988,9
10/9/16,1778817,20-99,IT,MD,A,6,910,5
10/9/16,5727995,0-19,FINANCE,TX,A,3,994,4
10/10/16,5995346,100-499,FINANCE,IL,A,8,988,9
10/10/16,4133361,100-499,IT,IN,A,10,900,8
10/10/16,3038374,0-19,FINANCE,NC,D,1,796.8,9
10/11/16,8853031,500+,IT,VA,A,23,860,8
10/11/16,5675613,0-19,REAL ESTATE,PA,A,4,960,5
10/11/16,3482716,100-499,RETAIL,MA,A,9,940,8
10/11/16,6483075,20-99,HEALTH CARE,TX,D,7,744,8
10/11/16,8036690,20-99,REAL ESTATE,NJ,C,9,570,7
10/11/16,6077968,500+,REAL ESTATE,CA,D,23,592,8
10/11/16,2330602,20-99,FINANCE,NC,B,6,495,6
10/11/16,5672903,100-499,FINANCE,MD,A,12,978,7
10/11/16,2914912,100-499,IT,TX,B,6,485,8
10/11/16,7060823,100-499,RETAIL,TX,A,14,900,7
10/12/16,2574213,0-19,FINANCE,IL,A,3,994,7
10/12/16,8537835,0-19,FINANCE,MI,A,2,992,
10/12/16,5322541,20-99,IT,IL,A,5,960,4
10/12/16,5090788,500+,HEALTH CARE,NJ,A,28,790,8
10/12/16,8967326,20-99,HEALTH CARE,CO,A,4,990,5
10/12/16,5618529,100-499,FINANCE,NC,D,12,780.8,7
10/12/16,4989312,20-99,IT,GA,D,4,784,6
10/12/16,3781449,0-19,REAL ESTATE,MD,B,4,480,4
10/12/16,7296258,0-19,HEALTH CARE,IN,B,3,500,3
10/13/16,2823393,0-19,IT,IN,A,1,990,3
10/13/16,3259630,0-19,IT,MA,D,4,784,5
10/13/16,8209549,0-19,FINANCE,CA,A,4,994,10
10/13/16,9702903,20-99,REAL ESTATE,IL,A,6,950,8
10/13/16,9510810,0-19,FINANCE,MD,B,1,499,10
10/13/16,7613241,100-499,IT,TX,B,7,480,8
10/13/16,5896402,20-99,IT,MA,D,7,728,9
10/13/16,3345387,20-99,IT,GA,D,3,792,7
10/13/16,4731388,20-99,HEALTH CARE,NJ,D,7,768,5
10/13/16,8860056,20-99,RETAIL,IL,D,4,800,4
10/13/16,6331426,0-19,HEALTH CARE,MA,C,2,576,5
10/13/16,8404712,0-19,REAL ESTATE,IL,A,4,1000,6
10/13/16,3327990,500+,RETAIL,IL,B,22,365,6
10/13/16,9913134,20-99,FINANCE,TX,D,8,785.6,10
10/13/16,5761969,100-499,HEALTH CARE,NY,A,13,920,8
10/13/16,8476029,0-19,IT,GA,B,4,490,7
10/13/16,8932961,100-499,FINANCE,MD,D,7,787.2,8
10/13/16,5779292,500+,IT,CA,B,11,475,7
10/13/16,7513847,100-499,RETAIL,NJ,A,10,940,8
10/14/16,6031669,20-99,REAL ESTATE,IL,C,4,600,6
10/14/16,7853102,0-19,REAL ESTATE,NY,D,4,792,4
10/14/16,3143495,100-499,HEALTH CARE,MD,A,5,930,6
10/14/16,9385011,20-99,IT,MD,C,6,564,6
10/14/16,1403934,20-99,FINANCE,IL,D,5,792,7
10/14/16,1126309,100-499,HEALTH CARE,FL,C,8,564,9
10/14/16,2380477,20-99,RETAIL,CA,D,8,760,7
10/14/16,1283647,0-19,IT,NY,D,4,800,8
10/14/16,1014094,20-99,FINANCE,MN,A,9,992,8
10/14/16,4849416,0-19,HEALTH CARE,NY,A,3,1000,
10/14/16,5530045,0-19,REAL ESTATE,CA,D,2,768,3
10/14/16,6312116,100-499,IT,TX,D,12,720,5
10/14/16,6263604,20-99,RETAIL,CA,A,9,940,5
10/14/16,5295899,0-19,IT,TX,B,3,480,4
10/14/16,8506953,20-99,FINANCE,IL,B,5,496,7
10/14/16,2071411,20-99,FINANCE,VA,B,9,493,8
10/14/16,6496177,0-19,FINANCE,GA,A,3,1000,4
10/14/16,5433768,0-19,FINANCE,CO,A,2,994,6
10/14/16,5294029,0-19,HEALTH CARE,GA,A,2,980,7
